{System 2022/10/31 14:22:00:220}: [0.9999378, 0.0055388575, -0.007365147, -0.3600081, -0.0055847643, 0.9999649, -0.0062421057, 0.4199982, 0.0073301704, 0.006282974, 0.9999534, 0.3199851, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999365, 0.005537761, -0.007539669, -0.36000857, -0.0055847573, 0.9999649, -0.006241131, 0.42999813, 0.007504695, 0.006282966, 0.99995214, 0.31998464, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99993515, 0.0055366643, -0.007714191, -0.360009, -0.0055847494, 0.99996495, -0.006240156, 0.43999815, 0.00767922, 0.0062829577, 0.99995077, 0.3199842, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99993384, 0.0055355676, -0.007888712, -0.36000952, -0.005584742, 0.99996495, -0.0062391814, 0.44999805, 0.007853744, 0.0062829494, 0.99994946, 0.31998378, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999324, 0.0055344715, -0.008063233, -0.36001, -0.005584734, 0.99996495, -0.0062382068, 0.459998, 0.008028268, 0.0062829405, 0.999948, 0.31998333, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99993104, 0.005533375, -0.008237754, -0.3600105, -0.0055847266, 0.99996495, -0.006237232, 0.46999794, 0.008202791, 0.0062829317, 0.99994665, 0.3199829, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992955, 0.005532278, -0.008412275, -0.360011, -0.005584718, 0.99996495, -0.0062362575, 0.47999793, 0.008377315, 0.0062829223, 0.99994516, 0.3199824, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992806, 0.0055311816, -0.008586796, -0.36001155, -0.00558471, 0.99996495, -0.0062352824, 0.48999786, 0.008551838, 0.006282913, 0.9999437, 0.31998193, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992657, 0.005530085, -0.008761316, -0.3600121, -0.0055847014, 0.99996495, -0.006234308, 0.4999978, 0.00872636, 0.0062829037, 0.9999422, 0.31998146, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.999925, 0.0055289883, -0.008935835, -0.36001265, -0.005584693, 0.99996495, -0.006233333, 0.5099977, 0.008900883, 0.006282894, 0.99994063, 0.31998098, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992347, 0.005527892, -0.009110355, -0.36001325, -0.005584684, 0.99996495, -0.0062323585, 0.51999766, 0.009075405, 0.006282884, 0.9999391, 0.31998044, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992186, 0.0055267955, -0.0092848735, -0.36001378, -0.0055846754, 0.99996495, -0.006231384, 0.52999765, 0.009249927, 0.0062828744, 0.9999375, 0.31997994, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99992025, 0.005525699, -0.009459392, -0.36001438, -0.005584666, 0.999965, -0.0062304093, 0.53999764, 0.009424448, 0.006282864, 0.99993587, 0.3199794, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999186, 0.0055246023, -0.009633912, -0.36001495, -0.0055846567, 0.999965, -0.006229434, 0.54999757, 0.00959897, 0.0062828534, 0.9999342, 0.31997886, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999169, 0.0055235056, -0.0098084295, -0.36001557, -0.0055846474, 0.999965, -0.0062284595, 0.5599975, 0.009773491, 0.006282843, 0.9999325, 0.31997836, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999152, 0.005522409, -0.009982947, -0.36001617, -0.005584638, 0.999965, -0.006227485, 0.56999743, 0.0099480115, 0.006282832, 0.9999308, 0.3199778, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999134, 0.005521313, -0.010157466, -0.36001682, -0.005584628, 0.999965, -0.0062265103, 0.5799975, 0.010122533, 0.006282821, 0.999929, 0.3199772, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99991167, 0.005520216, -0.010331983, -0.36001748, -0.005584618, 0.999965, -0.0062255356, 0.5899974, 0.010297053, 0.00628281, 0.9999273, 0.31997663, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999098, 0.0055191196, -0.0105065, -0.3600181, -0.005584608, 0.999965, -0.006224561, 0.59999734, 0.010471572, 0.0062827985, 0.99992543, 0.31997603, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.999908, 0.005518023, -0.010681016, -0.36001876, -0.0055845976, 0.999965, -0.006223586, 0.6099973, 0.010646092, 0.006282787, 0.9999236, 0.31997547, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999061, 0.0055169263, -0.010855534, -0.36001942, -0.0055845873, 0.999965, -0.0062226113, 0.61999726, 0.010820611, 0.006282775, 0.99992174, 0.31997487, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999042, 0.00551583, -0.01103005, -0.3600201, -0.0055845766, 0.999965, -0.0062216367, 0.6299972, 0.01099513, 0.006282763, 0.99991983, 0.3199742, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99990225, 0.0055147335, -0.011204566, -0.3600208, -0.005584566, 0.9999651, -0.006220662, 0.6399972, 0.011169649, 0.006282751, 0.99991786, 0.3199736, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9999003, 0.005513637, -0.011379082, -0.3600215, -0.0055845547, 0.9999651, -0.0062196874, 0.6499971, 0.011344167, 0.0062827384, 0.9999159, 0.31997296, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9998983, 0.00551254, -0.011553597, -0.36002225, -0.0055845436, 0.9999651, -0.006218713, 0.6599971, 0.011518685, 0.0062827263, 0.99991393, 0.31997234, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9998963, 0.005511444, -0.011728112, -0.36002296, -0.0055845324, 0.9999651, -0.006217738, 0.669997, 0.011693203, 0.0062827137, 0.9999119, 0.31997165, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9998942, 0.0055103474, -0.011902627, -0.36002365, -0.0055845208, 0.9999651, -0.0062167635, 0.67999697, 0.011867721, 0.0062827, 0.9999098, 0.319971, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.9998921, 0.005509251, -0.012077141, -0.36002442, -0.005584509, 0.9999651, -0.0062157884, 0.6899969, 0.012042237, 0.006282687, 0.99990773, 0.3199703, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:00:220}: [0.99989, 0.005508154, -0.012251654, -0.3600252, -0.0055844975, 0.9999651, -0.006214814, 0.6999968, 0.012216753, 0.006282674, 0.99990565, 0.31996965, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998879, 0.005507058, -0.012426168, -0.36002597, -0.0055844854, 0.9999651, -0.006213839, 0.7099968, 0.012391269, 0.0062826606, 0.9999035, 0.31996894, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998857, 0.0055059614, -0.01260068, -0.36002675, -0.0055844733, 0.9999651, -0.0062128645, 0.71999675, 0.012565785, 0.0062826467, 0.9999013, 0.31996822, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998835, 0.0055048647, -0.012775192, -0.36002752, -0.0055844607, 0.99996513, -0.00621189, 0.72999674, 0.0127403, 0.006282633, 0.9998991, 0.3199675, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99988127, 0.005503768, -0.012949704, -0.36002833, -0.0055844486, 0.99996513, -0.0062109153, 0.7399967, 0.012914815, 0.006282619, 0.9998969, 0.3199668, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.999879, 0.005502672, -0.013124217, -0.36002913, -0.005584436, 0.99996513, -0.0062099406, 0.74999666, 0.01308933, 0.0062826048, 0.9998946, 0.31996605, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998767, 0.0055015753, -0.0132987285, -0.36002994, -0.005584423, 0.99996513, -0.006208966, 0.7599966, 0.013263844, 0.0062825903, 0.9998923, 0.31996533, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99987435, 0.0055004787, -0.01347324, -0.3600308, -0.00558441, 0.99996513, -0.0062079914, 0.7699966, 0.013438358, 0.006282576, 0.99988997, 0.31996456, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99987197, 0.005499382, -0.013647751, -0.36003163, -0.0055843964, 0.99996513, -0.0062070168, 0.7799965, 0.013612872, 0.0062825605, 0.9998876, 0.31996378, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998696, 0.005498286, -0.01382226, -0.3600325, -0.0055843834, 0.99996513, -0.006206042, 0.7899965, 0.013787384, 0.0062825456, 0.9998852, 0.319963, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998672, 0.0054971892, -0.01399677, -0.36003336, -0.00558437, 0.99996513, -0.0062050675, 0.7999964, 0.013961896, 0.0062825307, 0.9998828, 0.31996223, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998647, 0.0054960926, -0.01417128, -0.36003423, -0.005584356, 0.99996513, -0.0062040924, 0.8099963, 0.014136409, 0.006282515, 0.9998803, 0.31996143, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99986225, 0.0054949964, -0.014345788, -0.36003512, -0.0055843424, 0.99996513, -0.006203118, 0.81999624, 0.014310921, 0.0062824995, 0.99987787, 0.31996062, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99985975, 0.0054939, -0.014520297, -0.36003602, -0.0055843284, 0.9999652, -0.006202143, 0.8299962, 0.014485432, 0.006282484, 0.99987537, 0.31995982, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998572, 0.005492803, -0.014694804, -0.3600369, -0.005584314, 0.9999652, -0.0062011685, 0.8399962, 0.014659942, 0.006282468, 0.9998728, 0.31995898, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998546, 0.005491707, -0.014869313, -0.36003786, -0.0055842996, 0.9999652, -0.006200194, 0.8499962, 0.014834453, 0.0062824516, 0.99987024, 0.31995815, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.999852, 0.0054906104, -0.015043819, -0.3600388, -0.005584285, 0.9999652, -0.0061992193, 0.85999614, 0.015008963, 0.0062824353, 0.9998676, 0.31995732, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998494, 0.0054895137, -0.015218326, -0.36003974, -0.00558427, 0.9999652, -0.0061982446, 0.8699961, 0.015183472, 0.006282419, 0.999865, 0.31995642, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998467, 0.0054884176, -0.015392832, -0.36004066, -0.0055842553, 0.9999652, -0.00619727, 0.87999606, 0.015357981, 0.0062824017, 0.9998623, 0.3199556, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.999844, 0.005487321, -0.015567339, -0.36004165, -0.0055842404, 0.9999652, -0.0061962954, 0.889996, 0.01553249, 0.006282385, 0.99985963, 0.3199547, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998413, 0.0054862243, -0.015741846, -0.36004263, -0.005584225, 0.9999652, -0.0061953207, 0.8999959, 0.015707, 0.0062823677, 0.9998569, 0.3199538, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99983853, 0.005485128, -0.01591635, -0.3600436, -0.0055842097, 0.9999652, -0.006194346, 0.90999585, 0.015881505, 0.0062823505, 0.99985415, 0.3199529, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998357, 0.0054840315, -0.016090853, -0.3600446, -0.0055841943, 0.9999652, -0.0061933715, 0.91999584, 0.016056012, 0.006282333, 0.99985135, 0.319952, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998329, 0.0054829353, -0.016265357, -0.3600456, -0.0055841785, 0.99996525, -0.006192397, 0.92999583, 0.016230518, 0.0062823156, 0.99984854, 0.3199511, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99983007, 0.0054818387, -0.016439859, -0.36004663, -0.0055841627, 0.99996525, -0.006191422, 0.93999577, 0.016405024, 0.0062822974, 0.9998457, 0.31995016, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998272, 0.005480742, -0.016614363, -0.36004764, -0.0055841464, 0.99996525, -0.0061904476, 0.9499957, 0.01657953, 0.0062822793, 0.9998428, 0.3199492, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998243, 0.005479646, -0.016788868, -0.36004865, -0.00558413, 0.99996525, -0.006189473, 0.9599957, 0.016754037, 0.006282261, 0.9998399, 0.3199483, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99982136, 0.0054785493, -0.016963368, -0.36004972, -0.0055841138, 0.99996525, -0.0061884983, 0.9699956, 0.01692854, 0.006282243, 0.999837, 0.31994733, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998184, 0.005477453, -0.01713787, -0.36005077, -0.0055840975, 0.99996525, -0.0061875237, 0.9799956, 0.017103044, 0.006282224, 0.999834, 0.31994638, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.9998154, 0.0054763565, -0.01731237, -0.36005187, -0.0055840807, 0.99996525, -0.006186549, 0.98999554, 0.017277548, 0.006282205, 0.999831, 0.3199454, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:01:221}: [0.99981236, 0.00547526, -0.01748687, -0.36005294, -0.0055840635, 0.99996525, -0.0061855745, 0.9999954, 0.01745205, 0.006282186, 0.999828, 0.31994438, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.99996245, 0.005571755, -0.0021294113, -0.3599992, -0.005584902, 0.9999647, -0.006271348, 0.1199995, 0.0020943524, 0.006283129, 0.99997807, 0.31999296, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999628, 0.0055728517, -0.0019548845, -0.35999912, -0.005584904, 0.9999647, -0.0062723225, 0.10999954, 0.0019198231, 0.0062831314, 0.9999784, 0.31999308, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999631, 0.0055739484, -0.0017803583, -0.35999897, -0.0055849054, 0.9999647, -0.006273297, 0.099999584, 0.001745294, 0.0062831333, 0.9999787, 0.3199932, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999634, 0.005575045, -0.0016058318, -0.35999888, -0.0055849073, 0.9999647, -0.006274272, 0.08999963, 0.0015707648, 0.006283135, 0.999979, 0.3199933, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999637, 0.0055761416, -0.0014313052, -0.35999885, -0.005584909, 0.9999647, -0.006275247, 0.07999967, 0.0013962354, 0.006283137, 0.9999793, 0.31999338, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999639, 0.0055772383, -0.0012567786, -0.35999873, -0.00558491, 0.9999647, -0.0062762215, 0.06999971, 0.0012217062, 0.0062831384, 0.9999795, 0.31999344, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999641, 0.0055783344, -0.0010822521, -0.35999867, -0.0055849114, 0.9999647, -0.006277196, 0.059999757, 0.0010471769, 0.00628314, 0.99997973, 0.3199935, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999643, 0.005579431, -9.077253E-4, -0.3599986, -0.0055849124, 0.9999647, -0.006278171, 0.049999792, 8.726474E-4, 0.0062831407, 0.9999799, 0.31999356, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999644, 0.0055805277, -7.331985E-4, -0.35999855, -0.005584913, 0.99996465, -0.006279146, 0.039999828, 6.981179E-4, 0.0062831417, 0.99998003, 0.31999362, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.99996454, 0.0055816243, -5.586719E-4, -0.35999852, -0.005584914, 0.99996465, -0.0062801205, 0.029999875, 5.235885E-4, 0.006283142, 0.99998015, 0.31999364, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.9999646, 0.005582721, -3.8414507E-4, -0.35999846, -0.005584914, 0.99996465, -0.006281095, 0.019999914, 3.49059E-4, 0.0062831426, 0.9999802, 0.31999367, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.99996465, 0.0055838176, -2.0961832E-4, -0.35999846, -0.0055849142, 0.99996465, -0.00628207, 0.009999956, 1.7452953E-4, 0.006283143, 0.9999803, 0.31999367, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:04:224}: [0.99996465, 0.0055849142, -3.509157E-5, -0.35999846, -0.0055849142, 0.99996465, -0.006283045, -1.8626451E-9, 6.111626E-11, 0.006283143, 0.9999803, 0.31999367, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999657, 0.0055849203, -3.411682E-5, -0.3499989, -0.0055849203, 0.9999657, -0.006108518, -2.3283064E-10, 6.111633E-11, 0.0061086137, 0.99998134, 0.31999403, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999668, 0.0055849263, -3.3142067E-5, -0.3399993, -0.0055849263, 0.9999668, -0.0059339916, 9.313226E-10, 6.111639E-11, 0.0059340843, 0.9999824, 0.31999436, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999678, 0.005584932, -3.2167314E-5, -0.32999966, -0.005584932, 0.9999678, -0.0057594646, 2.3283064E-9, 6.111645E-11, 0.0057595544, 0.99998343, 0.3199947, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99996877, 0.0055849375, -3.119256E-5, -0.32, -0.0055849375, 0.99996877, -0.0055849375, 3.4924597E-9, 6.111651E-11, 0.0055850246, 0.9999844, 0.319995, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999697, 0.0055849426, -3.0217805E-5, -0.31000027, -0.0055849426, 0.9999697, -0.00541041, 4.656613E-9, 6.111657E-11, 0.0054104943, 0.99998534, 0.3199953, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999707, 0.005584948, -2.9243049E-5, -0.30000058, -0.005584948, 0.9999707, -0.005235882, 5.820766E-9, 6.1116626E-11, 0.005235964, 0.9999863, 0.3199956, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997157, 0.005584953, -2.8268294E-5, -0.29000083, -0.005584953, 0.99997157, -0.0050613545, 6.519258E-9, 6.111668E-11, 0.0050614337, 0.9999872, 0.31999588, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997246, 0.005584958, -2.7293534E-5, -0.28000104, -0.005584958, 0.99997246, -0.0048868265, 7.4505806E-9, 6.111674E-11, 0.004886903, 0.9999881, 0.31999618, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999733, 0.0055849627, -2.6318776E-5, -0.27000126, -0.0055849627, 0.9999733, -0.0047122985, 8.1490725E-9, 6.1116785E-11, 0.004712372, 0.9999889, 0.31999645, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999741, 0.005584967, -2.5344018E-5, -0.26000142, -0.005584967, 0.9999741, -0.0045377705, 8.614734E-9, 6.1116834E-11, 0.0045378413, 0.9999897, 0.31999668, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997485, 0.0055849715, -2.436926E-5, -0.25000158, -0.0055849715, 0.99997485, -0.0043632425, 9.19681E-9, 6.111688E-11, 0.0043633105, 0.99999046, 0.31999695, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999756, 0.0055849757, -2.3394494E-5, -0.24000168, -0.0055849757, 0.9999756, -0.0041887136, 9.662472E-9, 6.111693E-11, 0.004188779, 0.99999124, 0.3199972, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997634, 0.0055849794, -2.2419734E-5, -0.23000178, -0.0055849794, 0.99997634, -0.0040141847, 9.895302E-9, 6.111697E-11, 0.0040142476, 0.99999195, 0.31999743, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.999977, 0.005584983, -2.1444968E-5, -0.22000185, -0.005584983, 0.999977, -0.0038396555, 1.0244548E-8, 6.1117014E-11, 0.0038397156, 0.9999926, 0.31999764, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997765, 0.005584987, -2.0470205E-5, -0.2100019, -0.005584987, 0.99997765, -0.0036651266, 1.0477379E-8, 6.1117056E-11, 0.003665184, 0.99999326, 0.31999785, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999783, 0.0055849906, -1.949544E-5, -0.20000194, -0.0055849906, 0.9999783, -0.0034905975, 1.0593794E-8, 6.111709E-11, 0.003490652, 0.9999939, 0.31999806, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999789, 0.005584994, -1.8520674E-5, -0.19000195, -0.005584994, 0.9999789, -0.0033160683, 1.0593794E-8, 6.111713E-11, 0.00331612, 0.9999945, 0.31999823, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99997944, 0.005584997, -1.7545906E-5, -0.18000194, -0.005584997, 0.99997944, -0.0031415387, 1.071021E-8, 6.111716E-11, 0.0031415878, 0.99999505, 0.3199984, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998, 0.005585, -1.657114E-5, -0.17000192, -0.005585, 0.99998, -0.0029670093, 1.0593794E-8, 6.1117195E-11, 0.0029670557, 0.9999956, 0.3199986, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999805, 0.005585003, -1.5596373E-5, -0.16000189, -0.005585003, 0.9999805, -0.00279248, 1.0535587E-8, 6.111723E-11, 0.0027925235, 0.9999961, 0.31999874, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.999981, 0.0055850055, -1.4621605E-5, -0.15000184, -0.0055850055, 0.999981, -0.00261795, 1.0360964E-8, 6.111726E-11, 0.002617991, 0.9999966, 0.31999892, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999814, 0.005585008, -1.3646836E-5, -0.14000176, -0.005585008, 0.9999814, -0.0024434202, 1.0186341E-8, 6.1117285E-11, 0.0024434584, 0.999997, 0.31999904, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999818, 0.00558501, -1.2672069E-5, -0.13000168, -0.00558501, 0.9999818, -0.0022688906, 9.778887E-9, 6.1117306E-11, 0.002268926, 0.99999744, 0.31999916, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999822, 0.0055850125, -1.1697301E-5, -0.1200016, -0.0055850125, 0.9999822, -0.002094361, 9.487849E-9, 6.111733E-11, 0.0020943936, 0.9999978, 0.31999928, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998254, 0.0055850144, -1.0722531E-5, -0.11000151, -0.0055850144, 0.99998254, -0.0019198309, 9.19681E-9, 6.1117354E-11, 0.001919861, 0.99999815, 0.3199994, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998283, 0.0055850158, -9.747763E-6, -0.10000141, -0.0055850158, 0.99998283, -0.0017453012, 8.6729415E-9, 6.111737E-11, 0.0017453284, 0.99999845, 0.3199995, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998313, 0.0055850176, -8.772994E-6, -0.09000129, -0.0055850176, 0.99998313, -0.0015707712, 8.3236955E-9, 6.111739E-11, 0.0015707958, 0.99999875, 0.3199996, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998343, 0.0055850195, -7.798224E-6, -0.080001175, -0.0055850195, 0.99998343, -0.0013962412, 7.887138E-9, 6.111741E-11, 0.001396263, 0.99999905, 0.3199997, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999836, 0.0055850204, -6.8234544E-6, -0.07000104, -0.0055850204, 0.9999836, -0.0012217112, 7.392373E-9, 6.111742E-11, 0.0012217303, 0.9999992, 0.31999975, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998385, 0.005585022, -5.848685E-6, -0.060000908, -0.005585022, 0.99998385, -0.0010471812, 6.8394E-9, 6.111743E-11, 0.0010471975, 0.99999946, 0.3199998, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.999984, 0.0055850227, -4.8739143E-6, -0.05000077, -0.0055850227, 0.999984, -8.72651E-4, 6.344635E-9, 6.1117444E-11, 8.726646E-4, 0.99999964, 0.31999987, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998415, 0.005585023, -3.8991434E-6, -0.040000618, -0.005585023, 0.99998415, -6.981208E-4, 5.806214E-9, 6.111745E-11, 6.981317E-4, 0.99999976, 0.3199999, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.99998426, 0.005585024, -2.9243733E-6, -0.030000467, -0.005585024, 0.99998426, -5.2359066E-4, 5.2386895E-9, 6.111746E-11, 5.235988E-4, 0.9999999, 0.31999996, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999843, 0.005585024, -1.9496028E-6, -0.020000314, -0.005585024, 0.9999843, -3.4906046E-4, 4.656613E-9, 6.111746E-11, 3.490659E-4, 0.99999994, 0.31999996, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999844, 0.0055850246, -9.748321E-7, -0.010000159, -0.0055850246, 0.9999844, -1.7453026E-4, 4.089088E-9, 6.1117465E-11, 1.7453298E-4, 1.0, 0.32, 0.0, 0.0, 0.0, 1.0]
{System 2022/10/31 14:22:05:225}: [0.9999844, 0.0055850246, -6.145785E-11, -3.5018273E-9, -0.0055850246, 0.9999844, -6.077516E-11, 3.5018277E-9, 6.1117465E-11, 6.1117465E-11, 1.0, 0.32, 0.0, 0.0, 0.0, 1.0]
